date,county,fips,place,confirmed_cases,note,x,y,population,UPDATED_ON
1/9/2021 0:00:00,Pasadena,,91107: Pasadena,914,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/8/2021 0:00:00,Pasadena,,91107: Pasadena,899,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/7/2021 0:00:00,Pasadena,,91107: Pasadena,874,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/6/2021 0:00:00,Pasadena,,91107: Pasadena,851,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/5/2021 0:00:00,Pasadena,,91107: Pasadena,816,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/4/2021 0:00:00,Pasadena,,91107: Pasadena,783,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/3/2021 0:00:00,Pasadena,,91107: Pasadena,761,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/2/2021 0:00:00,Pasadena,,91107: Pasadena,750,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/31/2020 0:00:00,Pasadena,,91107: Pasadena,741,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/30/2020 0:00:00,Pasadena,,91107: Pasadena,719,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/29/2020 0:00:00,Pasadena,,91107: Pasadena,706,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/28/2020 0:00:00,Pasadena,,91107: Pasadena,695,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/27/2020 0:00:00,Pasadena,,91107: Pasadena,669,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/26/2020 0:00:00,Pasadena,,91107: Pasadena,648,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/24/2020 0:00:00,Pasadena,,91107: Pasadena,623,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/23/2020 0:00:00,Pasadena,,91107: Pasadena,623,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/22/2020 0:00:00,Pasadena,,91107: Pasadena,616,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/21/2020 0:00:00,Pasadena,,91107: Pasadena,610,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/20/2020 0:00:00,Pasadena,,91107: Pasadena,593,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/19/2020 0:00:00,Pasadena,,91107: Pasadena,588,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/18/2020 0:00:00,Pasadena,,91107: Pasadena,578,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/17/2020 0:00:00,Pasadena,,91107: Pasadena,566,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/16/2020 0:00:00,Pasadena,,91107: Pasadena,545,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/15/2020 0:00:00,Pasadena,,91107: Pasadena,527,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/14/2020 0:00:00,Pasadena,,91107: Pasadena,513,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/13/2020 0:00:00,Pasadena,,91107: Pasadena,512,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/12/2020 0:00:00,Pasadena,,91107: Pasadena,501,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/11/2020 0:00:00,Pasadena,,91107: Pasadena,485,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/10/2020 0:00:00,Pasadena,,91107: Pasadena,476,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/9/2020 0:00:00,Pasadena,,91107: Pasadena,462,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/7/2020 0:00:00,Pasadena,,91107: Pasadena,442,,-118.087236,34.158855,321,1/10/2021 18:19:43
12/6/2020 0:00:00,Pasadena,,91107: Pasadena,442,,-118.087236,34.158855,321,1/10/2021 18:19:43
1/11/2021 0:00:00,Pasadena,,91107: Pasadena,954,,-118.087236,34.158855,321,1/12/2021 10:01:19
1/12/2021 0:00:00,Pasadena,,91107: Pasadena,984,,-118.087236,34.158855,321,1/13/2021 10:01:29
1/13/2021 0:00:00,Pasadena,,91107: Pasadena,996,,-118.087236,34.158855,321,1/14/2021 10:01:24
1/14/2021 0:00:00,Pasadena,,91107: Pasadena,1010,,-118.087236,34.158855,321,1/15/2021 10:01:12
1/15/2021 0:00:00,Pasadena,,91107: Pasadena,1019,,-118.087236,34.158855,321,1/16/2021 10:01:24
1/16/2021 0:00:00,Pasadena,,91107: Pasadena,1037,,-118.087236,34.158855,321,1/17/2021 10:01:21
1/17/2021 0:00:00,Pasadena,,91107: Pasadena,1047,,-118.087236,34.158855,321,1/18/2021 10:01:21
1/18/2021 0:00:00,Pasadena,,91107: Pasadena,1058,,-118.087236,34.158855,321,1/19/2021 10:01:20
1/19/2021 0:00:00,Pasadena,,91107: Pasadena,1070,,-118.087236,34.158855,321,1/20/2021 10:01:34
1/20/2021 0:00:00,Pasadena,,91107: Pasadena,1075,,-118.087236,34.158855,321,1/21/2021 10:01:34
1/22/2021 0:00:00,Pasadena,,91107: Pasadena,1100,,-118.087236,34.158855,321,1/23/2021 10:01:07
1/23/2021 0:00:00,Pasadena,,91107: Pasadena,1111,,-118.087236,34.158855,321,1/24/2021 10:01:23
1/24/2021 0:00:00,Pasadena,,91107: Pasadena,1119,,-118.087236,34.158855,321,1/25/2021 10:01:46
8/17/2020 0:00:00,Long Beach,,90755: Long Beach,15,,-118.168691,33.801783,11555,1/10/2021 18:19:43
1/10/2021 0:00:00,Long Beach,,90802: Long Beach,2862,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/9/2021 0:00:00,Long Beach,,90802: Long Beach,2862,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/8/2021 0:00:00,Long Beach,,90802: Long Beach,2787,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/7/2021 0:00:00,Long Beach,,90802: Long Beach,2724,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/6/2021 0:00:00,Long Beach,,90802: Long Beach,2724,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/5/2021 0:00:00,Long Beach,,90802: Long Beach,2682,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/4/2021 0:00:00,Long Beach,,90802: Long Beach,2648,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/3/2021 0:00:00,Long Beach,,90802: Long Beach,2515,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/2/2021 0:00:00,Long Beach,,90802: Long Beach,2515,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/1/2021 0:00:00,Long Beach,,90802: Long Beach,2460,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/31/2020 0:00:00,Long Beach,,90802: Long Beach,2460,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/30/2020 0:00:00,Long Beach,,90802: Long Beach,2409,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/29/2020 0:00:00,Long Beach,,90802: Long Beach,2366,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/28/2020 0:00:00,Long Beach,,90802: Long Beach,2261,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/27/2020 0:00:00,Long Beach,,90802: Long Beach,2261,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/26/2020 0:00:00,Long Beach,,90802: Long Beach,2261,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/25/2020 0:00:00,Long Beach,,90802: Long Beach,2212,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/24/2020 0:00:00,Long Beach,,90802: Long Beach,2212,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/23/2020 0:00:00,Long Beach,,90802: Long Beach,2212,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/22/2020 0:00:00,Long Beach,,90802: Long Beach,2175,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/21/2020 0:00:00,Long Beach,,90802: Long Beach,2081,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/20/2020 0:00:00,Long Beach,,90802: Long Beach,2012,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/19/2020 0:00:00,Long Beach,,90802: Long Beach,2012,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/18/2020 0:00:00,Long Beach,,90802: Long Beach,1989,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/17/2020 0:00:00,Long Beach,,90802: Long Beach,1952,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/16/2020 0:00:00,Long Beach,,90802: Long Beach,1883,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/15/2020 0:00:00,Long Beach,,90802: Long Beach,1818,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/14/2020 0:00:00,Long Beach,,90802: Long Beach,1757,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/11/2020 0:00:00,Long Beach,,90802: Long Beach,1723,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/10/2020 0:00:00,Long Beach,,90802: Long Beach,1559,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/9/2020 0:00:00,Long Beach,,90802: Long Beach,1559,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/8/2020 0:00:00,Long Beach,,90802: Long Beach,1559,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/7/2020 0:00:00,Long Beach,,90802: Long Beach,1559,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/6/2020 0:00:00,Long Beach,,90802: Long Beach,1536,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/5/2020 0:00:00,Long Beach,,90802: Long Beach,1536,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/4/2020 0:00:00,Long Beach,,90802: Long Beach,1492,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/3/2020 0:00:00,Long Beach,,90802: Long Beach,1481,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/2/2020 0:00:00,Long Beach,,90802: Long Beach,1453,,-118.194003,33.769156,39453,1/10/2021 18:19:43
12/1/2020 0:00:00,Long Beach,,90802: Long Beach,1430,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/30/2020 0:00:00,Long Beach,,90802: Long Beach,1383,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/28/2020 0:00:00,Long Beach,,90802: Long Beach,1346,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/24/2020 0:00:00,Long Beach,,90802: Long Beach,1326,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/23/2020 0:00:00,Long Beach,,90802: Long Beach,1299,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/21/2020 0:00:00,Long Beach,,90802: Long Beach,1290,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/20/2020 0:00:00,Long Beach,,90802: Long Beach,1273,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/18/2020 0:00:00,Long Beach,,90802: Long Beach,1240,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/17/2020 0:00:00,Long Beach,,90802: Long Beach,1226,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/16/2020 0:00:00,Long Beach,,90802: Long Beach,1211,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/14/2020 0:00:00,Long Beach,,90802: Long Beach,1191,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/13/2020 0:00:00,Long Beach,,90802: Long Beach,1187,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/12/2020 0:00:00,Long Beach,,90802: Long Beach,1177,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/11/2020 0:00:00,Long Beach,,90802: Long Beach,1170,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/10/2020 0:00:00,Long Beach,,90802: Long Beach,1164,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/9/2020 0:00:00,Long Beach,,90802: Long Beach,1155,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/6/2020 0:00:00,Long Beach,,90802: Long Beach,1141,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/5/2020 0:00:00,Long Beach,,90802: Long Beach,1138,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/4/2020 0:00:00,Long Beach,,90802: Long Beach,1132,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/3/2020 0:00:00,Long Beach,,90802: Long Beach,1127,,-118.194003,33.769156,39453,1/10/2021 18:19:43
11/2/2020 0:00:00,Long Beach,,90802: Long Beach,1123,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/31/2020 0:00:00,Long Beach,,90802: Long Beach,1122,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/30/2020 0:00:00,Long Beach,,90802: Long Beach,1110,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/29/2020 0:00:00,Long Beach,,90802: Long Beach,1108,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/28/2020 0:00:00,Long Beach,,90802: Long Beach,1106,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/26/2020 0:00:00,Long Beach,,90802: Long Beach,1094,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/25/2020 0:00:00,Long Beach,,90802: Long Beach,1092,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/24/2020 0:00:00,Long Beach,,90802: Long Beach,1092,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/23/2020 0:00:00,Long Beach,,90802: Long Beach,1081,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/22/2020 0:00:00,Long Beach,,90802: Long Beach,1077,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/21/2020 0:00:00,Long Beach,,90802: Long Beach,1074,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/20/2020 0:00:00,Long Beach,,90802: Long Beach,1071,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/17/2020 0:00:00,Long Beach,,90802: Long Beach,1053,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/16/2020 0:00:00,Long Beach,,90802: Long Beach,1050,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/15/2020 0:00:00,Long Beach,,90802: Long Beach,1052,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/14/2020 0:00:00,Long Beach,,90802: Long Beach,1052,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/13/2020 0:00:00,Long Beach,,90802: Long Beach,1049,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/12/2020 0:00:00,Long Beach,,90802: Long Beach,1043,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/10/2020 0:00:00,Long Beach,,90802: Long Beach,1041,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/9/2020 0:00:00,Long Beach,,90802: Long Beach,1037,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/8/2020 0:00:00,Long Beach,,90802: Long Beach,1027,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/7/2020 0:00:00,Long Beach,,90802: Long Beach,1019,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/6/2020 0:00:00,Long Beach,,90802: Long Beach,1013,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/5/2020 0:00:00,Long Beach,,90802: Long Beach,1010,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/3/2020 0:00:00,Long Beach,,90802: Long Beach,996,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/2/2020 0:00:00,Long Beach,,90802: Long Beach,993,,-118.194003,33.769156,39453,1/10/2021 18:19:43
10/1/2020 0:00:00,Long Beach,,90802: Long Beach,993,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/30/2020 0:00:00,Long Beach,,90802: Long Beach,991,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/29/2020 0:00:00,Long Beach,,90802: Long Beach,982,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/28/2020 0:00:00,Long Beach,,90802: Long Beach,978,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/26/2020 0:00:00,Long Beach,,90802: Long Beach,974,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/25/2020 0:00:00,Long Beach,,90802: Long Beach,970,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/24/2020 0:00:00,Long Beach,,90802: Long Beach,969,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/23/2020 0:00:00,Long Beach,,90802: Long Beach,965,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/22/2020 0:00:00,Long Beach,,90802: Long Beach,965,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/21/2020 0:00:00,Long Beach,,90802: Long Beach,965,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/19/2020 0:00:00,Long Beach,,90802: Long Beach,955,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/17/2020 0:00:00,Long Beach,,90802: Long Beach,945,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/16/2020 0:00:00,Long Beach,,90802: Long Beach,941,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/15/2020 0:00:00,Long Beach,,90802: Long Beach,933,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/14/2020 0:00:00,Long Beach,,90802: Long Beach,929,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/12/2020 0:00:00,Long Beach,,90802: Long Beach,930,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/11/2020 0:00:00,Long Beach,,90802: Long Beach,927,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/10/2020 0:00:00,Long Beach,,90802: Long Beach,922,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/9/2020 0:00:00,Long Beach,,90802: Long Beach,913,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/8/2020 0:00:00,Long Beach,,90802: Long Beach,904,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/6/2020 0:00:00,Long Beach,,90802: Long Beach,902,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/4/2020 0:00:00,Long Beach,,90802: Long Beach,893,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/3/2020 0:00:00,Long Beach,,90802: Long Beach,890,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/2/2020 0:00:00,Long Beach,,90802: Long Beach,885,,-118.194003,33.769156,39453,1/10/2021 18:19:43
9/1/2020 0:00:00,Long Beach,,90802: Long Beach,881,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/31/2020 0:00:00,Long Beach,,90802: Long Beach,868,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/30/2020 0:00:00,Long Beach,,90802: Long Beach,866,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/29/2020 0:00:00,Long Beach,,90802: Long Beach,866,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/27/2020 0:00:00,Long Beach,,90802: Long Beach,861,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/26/2020 0:00:00,Long Beach,,90802: Long Beach,855,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/25/2020 0:00:00,Long Beach,,90802: Long Beach,853,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/24/2020 0:00:00,Long Beach,,90802: Long Beach,846,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/21/2020 0:00:00,Long Beach,,90802: Long Beach,840,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/19/2020 0:00:00,Long Beach,,90802: Long Beach,829,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/18/2020 0:00:00,Long Beach,,90802: Long Beach,824,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/17/2020 0:00:00,Long Beach,,90802: Long Beach,833,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/12/2020 0:00:00,Long Beach,,90802: Long Beach,779,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/11/2020 0:00:00,Long Beach,,90802: Long Beach,773,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/10/2020 0:00:00,Long Beach,,90802: Long Beach,747,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/9/2020 0:00:00,Long Beach,,90802: Long Beach,740,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/7/2020 0:00:00,Long Beach,,90802: Long Beach,740,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/6/2020 0:00:00,Long Beach,,90802: Long Beach,740,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/3/2020 0:00:00,Long Beach,,90802: Long Beach,691,,-118.194003,33.769156,39453,1/10/2021 18:19:43
8/1/2020 0:00:00,Long Beach,,90802: Long Beach,685,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/31/2020 0:00:00,Long Beach,,90802: Long Beach,671,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/30/2020 0:00:00,Long Beach,,90802: Long Beach,670,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/29/2020 0:00:00,Long Beach,,90802: Long Beach,652,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/28/2020 0:00:00,Long Beach,,90802: Long Beach,650,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/27/2020 0:00:00,Long Beach,,90802: Long Beach,629,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/25/2020 0:00:00,Long Beach,,90802: Long Beach,623,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/24/2020 0:00:00,Long Beach,,90802: Long Beach,612,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/23/2020 0:00:00,Long Beach,,90802: Long Beach,605,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/22/2020 0:00:00,Long Beach,,90802: Long Beach,591,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/21/2020 0:00:00,Long Beach,,90802: Long Beach,577,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/20/2020 0:00:00,Long Beach,,90802: Long Beach,558,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/18/2020 0:00:00,Long Beach,,90802: Long Beach,553,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/17/2020 0:00:00,Long Beach,,90802: Long Beach,551,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/16/2020 0:00:00,Long Beach,,90802: Long Beach,544,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/15/2020 0:00:00,Long Beach,,90802: Long Beach,535,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/14/2020 0:00:00,Long Beach,,90802: Long Beach,518,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/13/2020 0:00:00,Long Beach,,90802: Long Beach,498,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/11/2020 0:00:00,Long Beach,,90802: Long Beach,482,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/10/2020 0:00:00,Long Beach,,90802: Long Beach,471,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/9/2020 0:00:00,Long Beach,,90802: Long Beach,464,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/8/2020 0:00:00,Long Beach,,90802: Long Beach,441,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/7/2020 0:00:00,Long Beach,,90802: Long Beach,424,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/6/2020 0:00:00,Long Beach,,90802: Long Beach,412,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/3/2020 0:00:00,Long Beach,,90802: Long Beach,396,,-118.194003,33.769156,39453,1/10/2021 18:19:43
7/1/2020 0:00:00,Long Beach,,90802: Long Beach,384,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/30/2020 0:00:00,Long Beach,,90802: Long Beach,378,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/29/2020 0:00:00,Long Beach,,90802: Long Beach,352,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/26/2020 0:00:00,Long Beach,,90802: Long Beach,329,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/25/2020 0:00:00,Long Beach,,90802: Long Beach,304,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/24/2020 0:00:00,Long Beach,,90802: Long Beach,282,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/23/2020 0:00:00,Long Beach,,90802: Long Beach,282,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/20/2020 0:00:00,Long Beach,,90802: Long Beach,262,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/19/2020 0:00:00,Long Beach,,90802: Long Beach,260,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/18/2020 0:00:00,Long Beach,,90802: Long Beach,257,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/17/2020 0:00:00,Long Beach,,90802: Long Beach,244,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/16/2020 0:00:00,Long Beach,,90802: Long Beach,234,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/15/2020 0:00:00,Long Beach,,90802: Long Beach,230,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/14/2020 0:00:00,Long Beach,,90802: Long Beach,229,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/13/2020 0:00:00,Long Beach,,90802: Long Beach,229,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/12/2020 0:00:00,Long Beach,,90802: Long Beach,225,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/11/2020 0:00:00,Long Beach,,90802: Long Beach,211,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/10/2020 0:00:00,Long Beach,,90802: Long Beach,209,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/9/2020 0:00:00,Long Beach,,90802: Long Beach,203,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/8/2020 0:00:00,Long Beach,,90802: Long Beach,197,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/6/2020 0:00:00,Long Beach,,90802: Long Beach,193,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/5/2020 0:00:00,Long Beach,,90802: Long Beach,190,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/4/2020 0:00:00,Long Beach,,90802: Long Beach,188,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/3/2020 0:00:00,Long Beach,,90802: Long Beach,188,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/2/2020 0:00:00,Long Beach,,90802: Long Beach,167,,-118.194003,33.769156,39453,1/10/2021 18:19:43
6/1/2020 0:00:00,Long Beach,,90802: Long Beach,167,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/30/2020 0:00:00,Long Beach,,90802: Long Beach,160,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/29/2020 0:00:00,Long Beach,,90802: Long Beach,150,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/28/2020 0:00:00,Long Beach,,90802: Long Beach,133,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/27/2020 0:00:00,Long Beach,,90802: Long Beach,126,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/26/2020 0:00:00,Long Beach,,90802: Long Beach,120,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/24/2020 0:00:00,Long Beach,,90802: Long Beach,119,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/23/2020 0:00:00,Long Beach,,90802: Long Beach,119,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/22/2020 0:00:00,Long Beach,,90802: Long Beach,118,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/21/2020 0:00:00,Long Beach,,90802: Long Beach,107,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/20/2020 0:00:00,Long Beach,,90802: Long Beach,110,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/19/2020 0:00:00,Long Beach,,90802: Long Beach,105,,-118.194003,33.769156,39453,1/10/2021 18:19:43
